,timestamp,power
296,2023-03-07T02:00:17.560Z,6368.555108706157
297,2023-03-07T01:46:57.087Z,7460.229802131653
298,2023-03-07T01:33:19.385Z,6794.0729180971775
299,2023-03-07T01:19:17.138Z,5908.684257666269
300,2023-03-07T01:05:30.042Z,4849.073088169098
301,2023-03-07T00:51:56.625Z,3092.879580458005
302,2023-03-07T00:38:26.263Z,-823.600797355175
303,2023-03-07T00:24:49.518Z,-6812.036314606667
304,2023-03-07T00:11:16.243Z,-8668.541783871857
305,2023-03-06T23:59:52.099Z,-14737.980810801188
306,2023-03-06T23:46:18.183Z,-23496.583223342896
307,2023-03-06T23:32:43.166Z,-25430.75960477193
308,2023-03-06T23:19:08.908Z,-28020.25998433431
309,2023-03-06T23:05:37.956Z,-23229.439147313435
310,2023-03-06T22:51:59.613Z,-22970.620918273926
311,2023-03-06T22:38:24.184Z,-20691.34519894918
312,2023-03-06T22:24:51.644Z,-19352.256989479065
313,2023-03-06T22:11:27.442Z,-10492.649444937706
314,2023-03-06T21:57:48.793Z,-65.27905849119027
315,2023-03-06T21:44:08.740Z,-4433.986107384166
316,2023-03-06T21:30:38.986Z,1185.864245146513
317,2023-03-06T21:17:05.526Z,3468.7181326250234
318,2023-03-06T21:02:57.832Z,7137.810027599335
319,2023-03-06T20:48:44.276Z,7662.473475933075
320,2023-03-06T20:34:59.440Z,8833.793846766153
321,2023-03-06T20:21:03.348Z,7850.05110502243
322,2023-03-06T20:07:29.119Z,9928.05142402649
323,2023-03-06T19:53:49.419Z,11107.286556561787
324,2023-03-06T19:39:39.194Z,10947.22209771474
325,2023-03-06T19:25:28.522Z,10791.47481918335
326,2023-03-06T19:11:24.645Z,11279.39019203186
327,2023-03-06T18:57:27.312Z,11286.543186505636
328,2023-03-06T18:43:42.365Z,12851.28207206726
329,2023-03-06T18:29:49.127Z,11296.080040931702
330,2023-03-06T18:15:56.418Z,11066.175309816996
331,2023-03-06T18:02:00.929Z,11008.576520284016
332,2023-03-06T17:48:18.502Z,11286.341945330301
333,2023-03-06T17:34:31.956Z,13059.07477537791
334,2023-03-06T17:20:49.284Z,13531.096649169922
335,2023-03-06T17:07:06.399Z,14657.146366437277
336,2023-03-06T16:53:27.046Z,15573.121738433838
337,2023-03-06T16:39:50.217Z,17219.737243652344
338,2023-03-06T16:26:13.147Z,17871.110852559406
339,2023-03-06T16:12:22.764Z,18105.897251764934
340,2023-03-06T15:58:45.765Z,17916.91471735636
341,2023-03-06T15:45:04.902Z,17789.325936635338
342,2023-03-06T15:31:42.104Z,15254.335053761799
343,2023-03-06T15:18:20.478Z,15032.998013496399
344,2023-03-06T15:04:44.361Z,14412.951119740803
345,2023-03-06T14:51:19.365Z,13914.172347386679
346,2023-03-06T14:37:56.167Z,12673.521614074707
347,2023-03-06T14:24:36.923Z,8681.36191368103
348,2023-03-06T14:11:14.709Z,7799.074363708496
349,2023-03-06T13:57:43.391Z,6140.646572907766
350,2023-03-06T13:44:18.016Z,6577.235396703085
351,2023-03-06T13:31:02.670Z,5242.300283908844
352,2023-03-06T13:17:36.916Z,5547.449815273285
353,2023-03-06T13:04:15.365Z,6779.598772525787
354,2023-03-06T12:50:48.315Z,5696.303836504618
355,2023-03-06T12:37:20.476Z,5673.452079296112
356,2023-03-06T12:24:02.554Z,7045.154567559561
357,2023-03-06T12:10:34.566Z,5564.377613862356
358,2023-03-06T11:57:10.011Z,5839.498587449392
359,2023-03-06T11:43:40.690Z,6763.001263141632
360,2023-03-06T11:30:14.383Z,6705.547511577606
361,2023-03-06T11:16:49.097Z,4990.524284044901
362,2023-03-06T11:03:21.050Z,5693.150798479716
363,2023-03-06T10:49:55.844Z,6548.18617105484
364,2023-03-06T10:36:38.463Z,5112.311232089996
365,2023-03-06T10:23:16.156Z,5737.863155206044
366,2023-03-06T10:09:47.414Z,7108.27708641688
367,2023-03-06T09:56:23.233Z,6649.657003084818
368,2023-03-06T09:42:56.588Z,6625.019041697185
369,2023-03-06T09:29:34.475Z,7182.368326187134
370,2023-03-06T09:16:10.044Z,5759.805770715077
371,2023-03-06T09:02:49.457Z,6248.906584580739
372,2023-03-06T08:49:28.392Z,5937.43015130361
373,2023-03-06T08:36:00.132Z,5211.903099219004
374,2023-03-06T08:22:28.822Z,6404.037229220072
375,2023-03-06T08:09:02.498Z,5992.814807097117
376,2023-03-06T07:55:34.614Z,5577.251776059468
377,2023-03-06T07:42:08.343Z,4984.4886302948
378,2023-03-06T07:28:45.565Z,6759.215188026428
379,2023-03-06T07:15:20.133Z,6076.472779115041
380,2023-03-06T07:02:05.714Z,5223.885536193848
381,2023-03-06T06:48:53.456Z,5730.764905611674
382,2023-03-06T06:35:43.724Z,6980.893651644389
383,2023-03-06T06:22:24.158Z,6123.617672920227
384,2023-03-06T06:09:15.256Z,6848.467922210693
385,2023-03-06T05:56:07.614Z,7632.461599508921
386,2023-03-06T05:42:57.356Z,7509.248669942221
387,2023-03-06T05:29:47.413Z,6839.023208618164
388,2023-03-06T05:16:36.325Z,6913.712680339813
389,2023-03-06T05:03:21.346Z,8348.980367183685
390,2023-03-06T04:50:13.431Z,8061.320559183758
391,2023-03-06T04:37:05.981Z,7434.06271537145
392,2023-03-06T04:23:50.938Z,6670.445462067922
393,2023-03-06T04:10:49.735Z,6688.899473349254
394,2023-03-06T03:57:44.302Z,6218.623236815135
395,2023-03-06T03:44:24.205Z,5624.900543689728
396,2023-03-06T03:31:15.728Z,5435.0903908411665
397,2023-03-06T03:18:12.728Z,6488.737146059672
398,2023-03-06T03:04:59.310Z,6596.323617299398
399,2023-03-06T02:51:47.645Z,5226.902047793071
400,2023-03-06T02:38:36.950Z,5823.249300320943
401,2023-03-06T02:25:36.626Z,7759.289876619975
402,2023-03-06T02:12:25.672Z,7535.199046134949
403,2023-03-06T01:59:17.715Z,7309.373744328817
404,2023-03-06T01:46:21.084Z,7126.31121079127
405,2023-03-06T01:33:04.879Z,6665.642869472504
406,2023-03-06T01:19:48.599Z,6443.5674746831255
